title,company,location,description
Project Manager,NUNSYS,"Paterna, Valencian Community, Spain","About the job Descripción ¿Te apasiona la tecnología? ¿Quieres desarrollarte en una empresa dinámica y en constante crecimiento? ¡Te estamos buscando! En Nunsys Group estamos ampliando nuestro equipo, buscamos un/a Project Manager para incorporarse en nuestra delegación de Valencia. Nuestro viaje empezó en 2007 y tenemos una meta: ser la empresa española líder en tecnología. Nos apasiona la transformación digital y contamos con un gran portfolio de soluciones tecnológicas. Gracias a esto garantizamos que podemos afrontar cualquier reto que nos planteen nuestros clientes. Actualmente somos más de 2.700 profesionales y tenemos presencia en 25 ciudades españolas, Portugal, USA, Colombia y Ecuador. ¡Y esto es solo el principio! Tu misión será asegurar la entrega exitosa de proyectos a través de una gestión eficaz, colaborativa y alineada con los objetivos del negocio y los estándares del cliente.. Y el proyecto ¿en qué consiste? El día a día es muy variado, pero algunas de las funciones en las que participarás son: Planificación, ejecución, seguimiento y cierre de proyectos según metodologías reconocidas. Definición de cronogramas, entregables, recursos y presupuesto Gestión de riesgos, cambios y calidad. Coordinación de Equipos Multidisciplinares Liderazgo de equipos. Facilitación de reuniones de seguimiento y comités de dirección Resolución de conflictos y alineamiento de expectativas. Comunicación y Reporting Elaboración de informes periódicos de avance. Presentación de estados de proyecto a dirección y otras áreas interesadas. Documentación técnica y funcional de los proyectos. Coordinación y supervisión de proyectos Cumplimiento Normativo y Mejora Continua Aseguramiento del cumplimiento de las políticas y procedimientos del cliente. Requisitos 🌟¿Qué estamos buscando? Buscamos personas con una gran capacidad de organización y una metodología de trabajo impecable, en este equipo todos/as sumamos. En Nunsys Group el compañerismo es esencial. Nos apoyamos mutuamente para superar cualquier desafío y alcanzar nuestros objetivos en equipo. Experiencia técnica en sistemas o comunicaciones Experiencia en gestión de proyectos Conocimiento y aplicación de metodologías de gestión de proyectos (PMI, PRINCE2) Nivel alto de inglés Disponibilidad para viajar Si tienes experiencia en el puesto y quieres formar parte de nuestro equipo ¡vamos por el buen camino! 🔝 ¿Algo más con lo que aportar valor? ¡Claro! Valoramos positivamente que tengas certificaciones como PMP, PRINCE2, Scrum Master, etc. ¿Nos eliges? Con nosotros encontrarás: 💼 Contrato indefinido en una empresa líder en el sector. 💰 Paquete retributivo competitivo acorde a los conocimientos y experiencia aportados. 📚 En nuestro equipo creemos en las personas y en su talento, por eso apostamos por la formación de nuestros profesionales. 💳 Posibilidad de acogerte al programa de retribución flexible: Ticket Guardería, Ticket restaurante, Tarjeta transporte y Seguro Médico. 🤑 Descuentos en distintos establecimientos, productos (electrodomésticos, moda, tecnología) y servicios (viajes, alquiler de vehículos, salud). 💗 Un ambiente diverso y sobre todo inclusivo donde lo primero son las personas. 🎉 ¡No todo es trabajo, también hay tiempo para la diversión! Tenemos diferentes eventos a lo largo del año, desde nuestro ""Christmas Jumper Day"" hasta nuestro concurso de disfraces en Halloween, siempre buscamos formas de crear un ambiente divertido. 📍 Además, podrás disfrutar de: Actividades deportivas, orientadas a las familias. Nos encanta el pádel, el running, traer a los reyes magos en Navidad y las fiestas con agua en verano. Gimnasio gratuito en las instalaciones. Café gratis en todos los edificios de la delegación. Puesto de sushi en la propia oficina. ¡Y muchas más cosas que queremos que conozcas! ¿Quieres unirte a nosotros/as y ser parte del cambio? Queremos informar a todo interesado/a en nuestras ofertas de empleo que las únicas ofertas vigentes están publicadas en nuestra página web https://empleo.nunsys.com/ o https://www.sothis.tech/unete-al-equipo/, no debiendo confiar en portales que simplemente se limitan a agregar la información de nuestras ofertas con objeto recabar sus datos personales."
Project Manager Técnico JR/ IT Project Manager JR,Randstad Digital España,"Valencia, Valencian Community, Spain","About the job ¿Eres un apasionad@ del área de Project Manager IT y te interesa seguir desarrollando tu carrera en proyectos estables? nuestro cliente Randstad Digital es la empresa de consultoría tecnológica del grupo Randstad especializada en servicios tecnológicos estables. Estamos presentes en más de 20 mercados y contamos con más de 25.000 especialistas a nivel global y a nivel nacional con más de 400 y tenemos oficinas en Madrid, Barcelona, Valencia, Sevilla, Zaragoza, Bilbao y Valladolid. Ofrecemos una amplia gama de servicios y soluciones tecnológicas para empresas de diferentes sectores: Banca, Seguros, Industria, Telecomunicaciones, Media, Digital, Aeronáutica, Automoción, Servicios y Administraciones públicas. tus funciones Gestión de proyectos tanto en el área funcional como IT, implantación y soporte funcional. Gestión de proyectos en gestión de almacenes, vehículos y gestión de planta. Gestión de proyectos de software logístico, idealmente implementando o mejorando sistemas SGA y/o TMS. Estamos seleccionando una persona para liderar de proyectos de IT con especialización funcional en la cadena de suministro. Requisitos: 2 años de experiencia como PM. Muy valorable que tenga formación IT. IDIOMAS: Mínimo Inglés nivel B2. Experiencia o que entienda los procesos de negocio de la cadena de suministro (recepción, almacenaje, preparación de pedidos, expedición, transporte). habilidades de comunicación y negociación para poder actuar como puente entre departamentos muy diferentes (un mozo de almacén, un desarrollador de software y un director financiero). Persona capaz gestionar recursos, plazos y presupuestos de forma eficaz. tus beneficios ¿A qué esperas para formar parte de nuestro gran equipo Randstad Digital?, aquí encontrarás motivos para ello: PLAN DE FORMACIÓN CONTINUA, plan de formación anual, acceso a plataforma elearning de formación técnica, plataforma de formación en habilidades¿ ACOMPAÑAMIENTO Y PLAN DE CARRERA, Tendrás un referente de Randstad Digital cerca de ti en todo momento. CONCILIACIÓN, Sabemos que tu vida personal es tan importante como la profesional por eso podrás disfrutar de 23 días de vacaciones y en la mayoría de nuestros proyectos tendrás un horario flexible. COMPROMISO y ESTABILIDAD, Incorporación a empresa en continuo crecimiento que apuesta por las nuevas tecnologías. SALARIO COMPETITIVO acorde a tu experiencia profesional. CONDICIONES contractuales competitivas, Plan de retribución flexible (tarjeta restaurante y cheques guardería) y Randstad Care, plataforma de ofertas y descuentos exclusivos.PLAN TRÁETE UN AMIG@, si nos ayudas a incrementar el equipo, te premiaremos con una compensación económica.Se garantiza la confidencialidad en el proceso de selección.¿Tienes ganas y te ves preparado/a para asumir un nuevo reto como el nuestro?¡Te estamos esperando!çhttps://www.youtube.com/watch?v=ZpazhoepZ4 ¿por qué con randstad digital? En Randstad Digital estamos enfocados en ayudarte a encontrar el puesto de trabajo que mejor se adapte a ti y a tus expectativas. Sabemos que los perfiles profesionales IT son unos de los más demandados en el mercado laboral actual. Randstad Digital somos una división encargada de la selección profesional y especializada de perfiles IT tanto para su contratación directa como para su contratación temporal. Usamos nuestra propia metodología de análisis y selección que nos permite garantizarte un puesto de trabajo 100% ajustado a tu perfil profesional. Además estamos siempre cerca de ti, realizamos un seguimiento personalizado de tu incorporación para facilitarte la adaptación a tu nuevo puesto de trabajo. Y hacemos uso de nuestra tecnología para brindarte una experiencia excelente en tu búsqueda de empleo, proceso de selección y como trabajador. ¿A qué estás esperando? Apúntate a nuestras ofertas y encuentra el empleo que buscas. somos empleo sostenible La ambición de Randstad es ser la compañía de talento más equitativa y especializada del mundo. Ayudamos a las personas y a las organizaciones a desarrollar su verdadero potencial, buscando oportunidades que impulsen la sostenibilidad económica y prioricen el bienestar de las personas y el planeta. empleo inclusivo Nuestra convicción de que todas las personas, independientemente de su procedencia, tienen las mismas oportunidades de éxito se demuestra en nuestros procesos, donde promovemos la equidad laboral a través equipos diversos e inclusivos. compromiso NetZero Reforzamos nuestro compromiso ambiental para lograr la neutralidad de carbono en 2050 a través de la iniciativa Science Based Targets (SBTi)."
Beca - Junior Project Manager,Euro-Funding,"Valencia, Valencian Community, Spain","About the job ¿Cuáles son las funciones del puesto de trabajo? Buscamos una persona con ganas de aprender y crecer profesionalmente dentro de un equipo dinámico, que participa activamente en la gestión integral de proyectos de I+D+i, desde su análisis inicial hasta la justificación ante organismos públicos. ¿Qué harás en tu día a día? Aprenderás a identificar oportunidades de financiación para proyectos de innovación (ayudas, subvenciones, bonificaciones y deducciones fiscales). Apoyarás en la preparación de expedientes para deducciones fiscales y subvenciones asociadas a actividades de I+D+i. Redactarás memorias técnicas y económicas de los proyectos asignados. Contribuirás al control y seguimiento de la cartera de clientes, así como a la organización de documentación justificativa. Requisitos del puesto Estudiante de ultimo curso o recién graduado/a en Ingeniería o similares. Interés por la innovación, la financiación pública/privada y los entornos tecnológicos. Capacidad analítica, redacción técnica y atención al detalle. Manejo del Paquete Office (Word, Excel, PowerPoint). Valorable nivel de inglés. ¿Qué ofrecemos? Posibilidad de incorporación en plantilla tras finalizar la beca. Formación continua en consultoría de innovación y financiación de I+D+i Buen ambiente laboral. Incorporación a un equipo altamente cualificado, con posibilidades reales de crecimiento profesional. Trabajo en un entorno dinámico. Contáctanos ¿Te apasiona la innovación y te gustaría formar parte de proyectos que impulsan el desarrollo tecnológico en empresas? ¡Esta es tu oportunidad! ¿Quiénes somos? Somos una consultora internacional líder en la búsqueda de financiación pública, generación de ahorros fiscales y desarrollo de proyectos sostenibles en I+D+i para empresas, Organismos Públicos y Centros de Investigación. Llevamos más de dos décadas siendo especialistas en aportar mejoras en la cuenta de resultados y formando una red de colaboradores internacionales que nos permite tener una filosofía basada en la orientación al cliente acompañando allá donde estén sus proyectos una financiación a medida. En Euro-Funding estamos comprometidos con el desarrollo profesional de todas las personas que colaboran con nosotros. Creemos en la igualdad de oportunidades y ofrecemos un entorno de trabajo inclusivo donde cada persona puede alcanzar su máximo potencial. Fomentamos la diversidad de pensamiento y experiencias para impulsar la innovación y el crecimiento."
Responsable de proyectos / Comercial,IXINA España,"Alfafar, Valencian Community, Spain","About the job ¡Estamos contratando! Puesto: Comercial Responsable de Proyecto Cliente Ubicación: Alfafar, Valencia Modalidad: Presencial – Jornada completa (Contrato indefinido, 40h/semana) En Ixina Cocinas Alemanas, multinacional con más de 500 tiendas en todo el mundo y 50 años de experiencia en cocinas a medida, estamos en plena expansión en el mercado español y buscamos talento para acompañarnos en este crecimiento. ¿Cuál será tu misión? Como Comercial Responsable de Proyecto Cliente, serás el nexo entre el diseño, el cliente y la venta. Entre tus funciones estarán: Diseño e interiorismo de cocinas personalizadas Venta y asesoramiento al cliente Gestión de pedidos y seguimiento de la cartera de clientes Organización de agenda y coordinación de proyectos ¿Qué buscamos? Formación: Grado universitario o Grado Superior (FP) No es necesaria experiencia previa en diseño, pero se valora experiencia en retail o atención al cliente Habilidades clave: don de gentes, perfil comercial, capacidad organizativa, actitud proactiva Idiomas valorables: francés, alemán e inglés ¿Qué ofrecemos? Sueldo competitivo: entre 18.000 € y 27.000 € brutos anuales (fijo + variable) Integrarte en una empresa internacional con fuerte crecimiento en España Formación y acompañamiento continuo Posibilidades reales de desarrollo profesional ¿Te interesa? Postúlate directamente a través de LinkedIn. ¡Queremos conocerte! --- ¿Te gustaría que adapte esto también a un formato más informal o más breve para redes sociales?"
Talent Pool | Project Manager de Obra,Inversiva,"Valencia, Valencian Community, Spain","About the job 👷‍♀️👷‍♂️ Buscamos a nuestro/a Project Manager de Obra ¿Te emocionan las reformas? ¿Negociás como un/a pro? ¿Y además resuelves problemas como si nada? Entonces... ¡este rol es para tí! 🔥 🧩 ¿Qué buscamos? Alguien con mirada estratégica, obsesión por los detalles, mano firme en la gestión de obras y el superpoder de hacer que las cosas pasen. Si tenés experiencia liderando reformas (aunque no seas arquitectx ni ingenierx), amás los desafíos y sos fan del orden en el caos, te estamos esperando 🛠️🚧 💼 ¿Qué vas a hacer como Project Manager de Obra? 📐 Liderar Proyectos de Reforma: Planificar y diseñar la hoja de ruta para cada reforma (¡y cumplirla!). Gestionar varios proyectos en simultáneo, cada uno con su ritmo 🎯. Presentar presupuestos finales antes de cerrar cada trato 💰. Supervisar obras en sitio o a distancia (¡que nada se escape!). Resolver imprevistos como un/a ninja 🥷. Mantener los avances actualizados en tiempo real. Cumplir con plazos, entregas y expectativas. Documentar todo el proceso para que nada quede en el aire 📋. 🤝 Trabajar mano a mano con Reformistas: Buscar y fichar a reformistas top 💪. Cerrar acuerdos de colaboración. Hacer reuniones y pruebas previas antes de arrancar. Priorizar proyectos junto a proveedores. Negociar presupuestos con ojo clínico para optimizar márgenes. 🔍 ¿Qué nos gustaría ver en vos? Tenés experiencia gestionando reformas (¡aunque no vengas del mundo técnico!). Sos un/a crack organizando y ejecutando proyectos. No te asustan los desafíos ni los proyectos con mil cosas abiertas a la vez. Tenés habilidades de comunicación y negociación nivel experto/a 🗣️🤝. Sos detallista, con foco en calidad y supervisión de obra 👁️. Amás resolver problemas (y lo hacés rápido). Manejas herramientas de gestión y te llevás bien con el seguimiento digital. ¿Listo/a para construir el futuro del real estate con nosotros? 🏗️ 👉 Aplicá ahora y sumate al equipo."
Gestor/a de Proyectos de I+D+i,AIMPLAS · Technological Institute of Plastics,"Valencia, Valencian Community, Spain","About the job Permanent employee, Full-time Valencia Read Job Description In Tu día a día Buscamos incorporar una persona en la Dirección de Proyectos. Las personas candidatas deberán contar con experiencia previa en la redacción de proyectos de I+D+i en convocatorias públicas. Integración en un grupo de trabajo específico para cada proyecto, compartiendo sus responsabilidades con un/a investigador/a principal (asume la parte técnica) y un/a gestor/a administrativo/a (asume la parte administrativa). Gestión integral del proyecto en todo su ciclo de vida. Captación de clientes/socios. Tareas comerciales con visitas a clientes predeterminados. Implicación en campañas comerciales para la promoción de instrumentos de financiación para la I+D+i. Cumplimiento de los procedimientos internos referidos a la certificación de AIMPLAS según norma UNE 166002. Presentación de proyectos a clientes u organismos públicos de financiación. Redacción/supervisión de propuestas de proyectos. Gobernanza de proyectos en oferta y ejecución: cumplimiento de compromisos con clientes y socios de proyectos. Cierre, supervisión de la justificación técnica y económica de proyectos. Seguimiento de gastos del proyecto (trabajo en el ERP de AIMPLAS). Identificación de resultados explotables de I+D+i y su transferencia a las empresas. Gestión de proyectos empresariales con financiación privada. El/la nuevo/a candidato/a dependerá de la Dirección de Proyectos y de los responsables de proyectos nacionales e internacionales. Operativamente quedará asignado/a un equipo de trabajo liderado por un coordinador/a. Tu perfil Se busca 1 perfil preferiblemente con experiencia previa o capacidad en gestión en proyectos I+D+i. Experiencia deseable: Se requiere una experiencia en los principales instrumentos de financiación pública tales como: programas de la Comisión Europea (Programa Marco, Life, etc.), Administración General del Estado (CDTI y ministerios), Generalitat Valenciana (IVACE, AVI u otros). Se valorará la experiencia en el manejo de sitios webs para la gestión de ayudas pública tales como; Funding&Tenders, eproposal (Comisión Europea), Facilita (Gobierno de España), CDTI, IVACE y AVI (Generalitat Valenciana), etc. Formación Deseable Es necesario tener un título de Grado o Máster universitario oficial, u homologado. Buena capacidad para expresarse oralmente y por escrito en castellano. Imprescindible buen nivel de inglés hablado y escrito. Conocimiento de la norma UNE166002. Competencias Requeridas Ganas de crecer personalmente y profesionalmente. Trabajo en equipo. Generar buen clima de trabajo. Capacidad innovación. Compromiso. Flexibilidad y versatilidad. Liderazgo y autonomía. Proactividad. Alineación con la consecución de objetivos anuales. Capacidad de organización. Competencias técnicas: Se valorará muy positivamente: Experiencia en el ciclo de vida de un proyecto de I+D+I. Capacidad comercial. Gestión de un plan anual de visitas a empresas. Liderazgo de proyectos con grandes consorcios. Conocimiento del ERP Navision o Business Central. Ofimática. Nivel mínimo exigido: medio Apply for this job ¿Quiénes somos? AIMPLAS Es Un Centro Tecnológico Con Más De 30 Años De Experiencia En El Sector Del Plástico. Brindamos Soluciones a Empresas En Toda La Cadena De Valor, Desde Fabricantes De Materias Primas Hasta Transformadores y Usuarios Finales. Nuestro Propósito Es Doble Damos valor a las empresas para que sean capaces de crear riqueza y así generar empleo. A través de la I+D+i contribuimos a resolver los retos a los que se enfrenta la sociedad en relación con los plásticos, para mejorar la calidad de vida de las personas y asegurar la sostenibilidad medioambiental. ¿Por qué AIMPLAS? Consideramos estratégica la atracción y fidelización del talento. Esto se debe, por un lado, al hecho de contar con un propósito tan potente como el de dar respuesta a los retos a los que se enfrenta la sociedad desde la I+D+i, y por otro, el de hacer compatible esta actividad con el cuidado de las personas. Para ello, planteamos una propuesta de valor en la que las personas lideran su desarrollo profesional y cuentan con un plan formativo a medida, así como con un plan de carrera para facilitar su crecimiento profesional. Completan nuestra propuesta de valor una serie de beneficios que facilitan la conciliación con la vida personal como son la autogestión del tiempo y mejoras respecto a las licencias y permisos legalmente existentes, así como un ambicioso programa de acciones saludables con mejoras en la prevención de riesgos e iniciativas para promover hábitos saludables y bienestar psicosocial. Your mission We are looking for a person to develop the management of R&D&I projects in the Project Management area. What You Will Be Doing Whole management of R&D&I projects from client/partner recruitment, project proposal making/supervision, project management, project completion and justification, transfer to companies and identification of exploitable results. Commercial tasks with visits to predetermined clients. Contribute to the business goal, focusing on developing and promoting the promotion of R&D&I and financing tools. Your profile You have high analytical skills, organization, strong communitation and influencing skills, initiative, creativity, flexibility, customer orientation, leadership skills, self-motivated and able to independently lead, you are a team player, people oriented (cooperation and empathy)You have a university degree, Fluent conversation in English and Spanish. Previous experience in R&D&I project management will be an asset (experience in project management linked to products or processes is not desirable). Knowledge of the life cycle of an R&D&I project will be an asset: search for commercial opportunities - application and proposal - project management - completion and justification - technology transfer and identification of exploitable results. Project governance management and coordination of multidisciplinary consortiums. Valuable knowledges of certain public funding instruments such as: framework program and LIFE of the European Commission, General State Administration (CDTI, and Spanish Government ministries), Generalitat Valenciana (IVACE, AVI or others). Experience in the management of websites for the management of public grants such as; Funding&Tenders (European Commission), eproposal, Facilita (Government of Spain), CDTI, IVACE and AVI (Generalitat Valenciana), etc. will be an asset. Business Development capacity. Management of business projects with private financing. Experience in companies certified according to standards (preferably UNE166002). Availability to travel nationally and internationally. Driving license for car. Apply for this job About Us AIMPLAS is a Technological Center with more than 30 years of experience in the plastics sector. We provide solutions to companies throughout the value chain, from raw material manufacturers to transformers and end users. Our purpose is twofold: We give value to companies so that they can create wealth and thus generate employment. Through R&D&I, we contribute to solving the challenges that society faces in relation to plastics, to improve people's quality of life and ensure environmental sustainability. Why AIMPLAS? We consider attraction and loyalty of talent to be strategic. This is due, on the one hand, to the fact that we have such a powerful purpose as responding to the challenges facing society through R&D&I, and on the other, to making this activity compatible with caring for people. To this end, we propose a People Experience Strategy in which people lead their professional development and have a tailor-made training plan, as well as a career plan to facilitate their professional growth. Our value proposition is completed by a series of benefits that facilitate the balance with personal life. For example, self-management of time, different scheduling options and other improvements. Additionally, we offer an ambitious program of healthy actions with improvements in risk prevention and initiatives to promote healthy habits and psychosocial wellbeing. Apply for this job We´d like to get to know you! Data privacy statement Uploading document. Please wait. Please add all mandatory information with a * to send your application."
Product Manager PM - Especialista en ticketing y accesos,Fourvenues,"Valencia, Valencian Community, Spain","About the job Product Manager PM - Especialista en ticketing y accesos En Fourvenues estamos revolucionando un mercado global de más de 100 mil millones de dólares, potenciando discotecas, festivales, beach clubs, promotoras y bares de copas en todo el mundo. Estamos buscando un/a Product Manager PM - Especialista en ticketing y accesos, para trabajar en nuestras oficinas de Valencia, que tenga ganas de dejar una huella importante en su carrera y quiera unirse a una empresa de alto crecimiento. Si tienes autoexigencia, ambición, curiosidad y compromiso para llevar a Fourvenues al siguiente nivel, ¡queremos conocerte! Localización: Valencia (modalidad híbrida). Reporte a: CPO Tu día a día... Aportar tu experiencia en ticketing para detectar mejoras de producto que ayuden a nuestros clientes a trabajar mejor y a vender más. Detectar puntos de fricción que afectan al los ingresos o a la operativa de clubes, festivales y promotores. Participar en la mejora de nuestra herramienta junto al equipo de producto: qué cosas faltan, cuáles se pueden mejorar, qué sobra. Validar ideas, proponer cambios y ayudar a priorizar lo que realmente aporta valor a promotores, personal de taquilla, responsables de accesos… Identificar nuevas oportunidades para incrementar ingresos, mejorar conversiones o simplificar la operativa. Que necesitamos de ti… Viene del sector y entiende de primera mano los retos de vender entradas, gestión de releases y acciones para incrementar los ingresos. Conoce a fondo la operativa real de venta de entradas: desde estrategias de pre-venta hasta incidencias en el acceso. Tiene criterio para detectar problemas relevantes y proponer soluciones. Entiende cómo conectar la experiencia del usuario con los objetivos de negocio (ingresos, conversión, upsellings). Tiene facilidad para usar herramientas digitales y quiere aportar su experiencia para construir una herramienta mejor. Valoramos... Has liderado o trabajado con equipos de RRPP o promotores. Has hecho lanzamientos de fiestas grandes, gestionado muchas entradas o promociones. Tienes experiencia usando herramientas de entradas, listas o accesos (aunque sea con hojas de cálculo o apps sencillas). Tienes buen nivel de comunicación para explicar tus ideas o coordinarte con diferentes perfiles. Has usado herramientas como Fourvenues o similares. Qué ofrecemos… Compensación salarial competitiva, enfocada en atraer y retener perfiles de alto rendimiento. Bonus anuales para aquellos perfiles que contribuyan de forma sobresaliente en el éxito de la empresa. Plan de carrera con oportunidades de promoción y desarrollo continuo. Nos encanta apostar por la gente de casa. Una visión y un equipo que te inspirará a superarte, llevándote al siguiente nivel en tu desarrollo profesional. Formación continua. Queremos que siempre estés a la vanguardia en tecnología y habilidades, por lo que ofrecemos formaciones internas constantes. Ordenador MacBook y pantallas de alta resolución para desarrollar tu potencial al máximo. Modalidad híbrida (3+2). Tres días de oficina y dos desde casa si así te sientes mas productiv@, aunque estamos seguros de que el ambiente y el equipo te harán disfrutar de nuestra oficina más de lo esperado. Flexibilidad horaria. Como cada persona rinde mejor a su manera, te damos la libertad de organizar tu tiempo de trabajo entre las 8:00h y las 20:00h, siempre cumpliendo con los compromisos agendados. Clases de inglés voluntarias. Impartidas por profesores nativos, para que mejores tu nivel de manera efectiva. Seguro médico privado. Nos preocupamos por tu bienestar y ofrecemos cobertura médica para que tengas la tranquilidad que necesitas. Retribución flexible opcional. Este beneficio lo puedes utilizar en restaurantes, guardería, transporte y descuentos en grandes marcas. Días de vacaciones extra. Disfrutarás de días adicionales en fechas especiales como cumpleaños, navidades o eventos únicos. Sobre Fourvenues... Fourvenues, es la empresa B2B que está liderando la transformación digital en la industria del ocio nocturno. Nos dirigimos a un mercado global de más de 100 mil millones de dólares, abarcando discotecas, festivales, beach clubs, promotoras y bares de copas. Nuestra visión es clara: convertirnos en el sistema operativo de la industria, con un alto componente financiero y un modelo vertical SaaS (vSaaS) que impulse a nuestros clientes a conseguir sus objetivos. Su éxito, es el nuestro. En nuestros tres primeros años hemos multiplicado nuestros ingresos x20, y solo pensamos en ir a por más. Por eso, crecer un mínimo de 100% anual es nuestra meta, y eso exige un ambiente donde el compromiso, la autoexigencia y la curiosidad constante son clave. Aquí, la excelencia no es opcional; es la norma. Tenemos el privilegio de trabajar con marcas de renombre mundial, entre ellas Pacha, BRESH, Cova Santa, BCM, Magic Room HK, Blackworks, Sonorama Medellin, Opium o Gossip Doha. Y lo mejor, es que no paramos de cerrar nuevos partnerships cada mes, por lo que siempre tenemos desafíos que nos impulsan a esforzarnos al máximo para dar un servicio de diez. Si estás en ese momento de tu carrera, en el que estás listo para dejar huella, explotando todo tu potencial y ser parte de una empresa en plena expansión, ¡este es tu lugar! Aquí puedes conocer más de nuestro negocio y nuestra historia: https://www.youtube.com/watch?v=5ratQVugh7o"
Project Manager,BrainRocket,"Valencia, Valencian Community, Spain","About the job BrainRocket is a global company creating end-to-end tech products for clients across Fintech, iGaming, and Marketing. Young, ambitious, and unstoppable, we've already taken Cyprus, Malta, Portugal, Poland, and Serbia by storm. Our BRO team consists of 1,300 bright minds creating innovative ideas and products. We don’t follow formats. We shape them. We build what works, launch it fast, and make sure it hits. We're seeking an experienced Project Manager to join our development team. ❗️Important: This is an on-site position based in Valencia. Remote or hybrid work is not available. Candidates must either already be in Valencia or be willing to relocate. Full relocation support will be provided if necessary.❗️ ✅ Requirements: ✔️ At least 3 years of experience in IT; ✔️ Excellent knowledge of Agile methodologies, Scrum & Kanban frameworks is a must; ✔️ Knowledge of Software Development Life Cycle (SDLC); ✔️ Managing team experience; ✔️ Knowledge of Jira, Confluence; ✔️ Advanced verbal communication skills; ✔️ Knowledge of time management; ✔️ Be a decision maker and possess problem-solving skills; ✔️ Proven ability to work at multiple tasks at a time, meet deadlines, prioritize tasks; ✔️ Upper-Intermediate spoken and written English. ✅ Nice to have: ✔️ PMP, PSM or the equivalent certificates. ✅ Responsibilities: ✔️ Managing, monitoring, and forecasting project execution; ✔️ Time and efforts tracking, regular status reporting; ✔️ Development team coordination; ✔️ Project risk management; ✔️ Maintaining project documentation. ✅ We offer excellent benefits, including but not limited to: 🧑🏻 💻 Learning and development opportunities and interesting, challenging tasks. ✈️ Relocation package (tickets, staying in a hotel for up to 2 weeks, and visa relocation support for our employees and their family members). 📚 Opportunity to develop language skills, with partial compensation for the cost of English and Spanish language classes (for localization purposes). 🏥 Private medical coverage. 🏝 Time for proper rest, with 22 non-business days per year and an additional 6 paid sick days. 🤝 Teambuilding activities. Bold moves start here. Make yours. Apply today!"
CP57 Profesional: Jefe de proyecto,Greene,"Elche, Valencian Community, Spain","About the job Oferta de empleo: Jefe de proyecto Tus responsabilidades: Entregar con éxito la planta industrial asignada cumpliendo los objetivos de calidad, plazo y coste. Gestionar eficazmente el proyecto y el equipo en todo su ciclo de vida: requisitos, ingeniería, montaje, puesta en marcha y entrega Conseguir las aprobaciones legales necesarias al inicio y hasta la entrega definitiva de la planta. Conocer y asegurar el cumplimiento de estándares y regulaciones y asegurar HSE Comunicar eficazmente con las partes interesadas. Greene, el mejor lugar para trabajar GreenE es una empresa líder en tecnología sostenible, dedicada a la transformación de residuos orgánicos en productos de alto valor. Nuestro compromiso con la innovación nos impulsa a desarrollar soluciones propias que contribuyen a un planeta más limpio y a la reducción de emisiones. Ofrecemos un ambiente de trabajo excepcional y oportunidades de desarrollo profesional. Descubre más en greene.es y únete a nuestro equipo para hacer una contribución real. Qué necesitamos: Formación en ingeniería. 4 años de experiencia en un puesto similar. Habilidades de liderazgo. Resolución de problemas Habilidades de comunicación. Qué ofrecemos: Nuestros profesionales son nuestro principal activo. Además de un gran ambiente de trabajo y participación en eventos deportivos de empresa (como el partido de fútbol de Navidad o la carrera de empresas de Elche) ofrecemos: Contrato indefinido Coche de empresa Desarrollo profesional Plan de formación anual Revisión anual de la retribución Horario flexible Cierta flexibilidad para días de teletrabajo Día de cobro adelantado ¡Esperamos recibir tu solicitud!"
Manager Nuevos Desarrollos y Oficina Técnica,Robert Walters,"Valencia, Valencian Community, Spain","About the job Importante grupo internacional del sector industrial busca incorporar un/una Project Manager para estratégicos de lanzamiento de nuevos productos. Incorporándote a una de las compañías referentes en su sector a nivel europeo liderarás al equipo encargado de gestionar los proyectos más relevantes del grupo de cara a las nuevas líneas de negocio que están lanzando. Como máximo responsable del área de gestión de proyectos estarás abarcado desde la fase de diseño de productos junto con el equipo de oficina técnica hasta el control de la estrategia comercial junto con el equipo de marketing. Entre tus principales responsabilidades se encuentra garantizar la viabilidad de los proyectos y el seguimiento e la fase de industrialización de los mismos. Buscamos un/una profesional que aporte al menso 5 años en una posición similar, donde haya podido liderar proyectos de innovación y desarrollo de productos. Imprescindible formación superior y dominio de inglés."
